id_usuario,edad,antiguedad_meses,sesiones_mes,minutos_promedio_sesion,productos_vistos,productos_favoritos,compras_ultimos_6m,gasto_promedio,descuento_utilizado,interacciones_recomendaciones,dias_desde_ultima_compra,satisfaccion,canal_preferido,categoria_favorita,dispositivo_principal,realizara_compra_30d
2370,46,16,10,16.7,38,8.0,5,74.18,30.6,3,109,7.5,App,Tecnología,iOS,1
2371,18,12,18,23.4,34,6.0,1,51.2,19.2,7,6,6.0,App,Moda,Android,1
2372,44,36,13,23.4,34,3.0,6,62.64,10.5,13,8,7.7,Web,Hogar,Web,0
2373,39,18,11,13.5,36,8.0,4,72.79,17.7,11,78,9.0,Tablet,Deporte,Android,0
2374,18,20,15,24.7,35,8.0,4,35.9,33.5,6,14,7.3,Web,Tecnología,Android,0
2375,35,19,12,31.6,36,7.0,1,167.31,43.5,11,28,7.2,Web,Hogar,Android,0
2376,39,35,11,20.2,28,4.0,2,117.27,11.4,10,27,9.2,App,Tecnología,Android,0
2377,41,10,15,15.1,31,4.0,1,53.04,11.6,9,9,7.5,Web,Hogar,iOS,0
2378,37,37,9,20.6,33,2.0,4,74.22,26.1,13,29,7.1,App,Deporte,Android,0
2379,38,30,19,28.8,38,8.0,5,106.4,13.1,11,125,7.1,App,Bienestar,iOS,0
2380,51,60,8,12.2,28,4.0,3,84.12,11.9,9,60,7.4,App,Tecnología,iOS,0
2381,48,24,13,26.6,34,8.0,5,210.9,6.9,4,10,7.8,App,Hogar,Android,1
2382,18,10,8,16.6,41,5.0,4,65.77,39.3,10,8,6.0,App,Tecnología,Android,0
2383,32,24,14,23.9,35,2.0,5,144.23,50.5,3,47,8.8,Web,Deporte,Android,0
2384,33,26,11,17.5,35,5.0,2,36.0,20.7,7,88,9.0,App,Tecnología,iOS,1
2385,18,45,13,17.5,47,3.0,4,39.18,46.8,12,107,10.0,App,Tecnología,Android,0
2386,36,10,15,34.2,41,8.0,4,189.42,17.3,5,44,4.8,App,Moda,iOS,0
2387,49,6,17,10.7,37,2.0,2,59.14,38.5,12,10,7.3,App,Tecnología,iOS,0
2388,23,25,11,25.9,36,6.0,4,39.46,28.8,4,43,6.1,App,Deporte,Web,0
2389,39,62,12,35.9,48,7.0,5,73.06,21.0,11,14,8.1,App,Tecnología,Web,0
2390,25,33,10,27.5,36,6.0,4,150.31,13.3,3,39,8.9,Web,Moda,Android,0
2391,28,34,12,11.4,35,10.0,3,49.28,22.4,6,53,7.3,App,Tecnología,iOS,0
2392,51,8,14,11.7,38,4.0,7,73.3,9.7,6,19,6.8,App,Moda,iOS,1
2393,29,22,6,16.0,35,6.0,0,27.05,7.4,10,74,6.6,App,Tecnología,iOS,0
2394,40,45,12,23.3,35,4.0,0,57.95,21.9,6,29,7.0,Web,Moda,Android,1
2395,18,27,7,23.8,40,7.0,3,129.79,35.4,12,27,7.8,App,Tecnología,Android,0
2396,55,6,14,11.8,38,7.0,2,48.72,29.5,10,19,7.8,Web,Hogar,Android,1
2397,42,22,16,15.0,28,5.0,1,37.26,20.5,8,46,9.3,Web,Moda,Android,0
2398,33,31,12,15.5,44,5.0,3,48.94,35.7,7,51,7.0,App,Deporte,iOS,0
2399,41,20,9,20.6,34,7.0,6,53.63,50.1,13,3,8.5,Web,Hogar,iOS,0
2400,19,11,13,37.9,42,5.0,2,114.21,29.0,12,77,6.0,App,Hogar,iOS,1
2401,48,37,11,14.5,28,6.0,5,92.42,19.6,15,26,5.5,App,Hogar,iOS,0
2402,31,16,17,14.2,36,8.0,3,102.78,34.5,4,38,8.7,App,Tecnología,iOS,0
2403,33,28,7,12.9,30,2.0,2,76.18,13.0,6,28,7.9,Tablet,Deporte,Android,0
2404,30,21,4,27.1,36,5.0,4,53.33,52.2,7,42,6.5,App,Bienestar,Android,0
2405,29,16,13,21.7,37,5.0,4,48.93,11.8,7,55,6.0,App,Deporte,Android,1
2406,43,66,10,14.8,36,6.0,5,95.13,10.1,11,33,6.6,Tablet,Hogar,Android,0
2407,38,14,11,19.1,34,6.0,3,179.73,25.6,8,27,7.6,Web,Deporte,iOS,1
2408,42,23,13,15.7,35,5.0,1,44.7,25.5,6,31,7.5,App,Moda,iOS,0
2409,35,21,14,24.4,34,3.0,6,42.85,25.6,7,43,5.3,App,Tecnología,Android,0
2410,41,24,5,43.5,39,4.0,2,40.16,29.4,10,33,5.5,App,Hogar,iOS,0
2411,30,63,15,26.4,44,3.0,4,118.49,35.7,8,42,7.5,App,Tecnología,iOS,0
2412,60,31,11,21.3,22,5.0,4,73.28,17.5,6,37,8.1,Web,Deporte,Android,0
2413,18,15,8,16.7,32,3.0,4,101.79,19.5,8,33,6.2,Web,Bienestar,iOS,0
2414,49,51,18,11.3,46,4.0,0,56.72,13.8,9,31,5.3,Web,Tecnología,Android,0
2415,50,35,11,27.9,36,2.0,2,105.37,13.2,6,32,7.3,App,Hogar,Android,0
2416,26,16,12,27.4,38,6.0,4,64.03,30.8,8,26,4.2,App,Tecnología,Web,0
2417,60,47,12,18.3,44,2.0,2,32.07,47.5,8,20,6.8,App,Hogar,iOS,0
2418,46,7,9,31.7,36,3.0,2,124.6,52.8,8,28,8.1,Web,Hogar,iOS,0
2419,46,9,12,22.2,38,6.0,5,73.52,49.6,9,32,7.0,Web,Moda,Android,0
2420,35,6,21,28.2,38,5.0,5,73.03999999999999,9.0,3,50,5.1,Web,Deporte,Android,1
2421,33,3,9,24.4,35,2.0,2,87.55,22.6,10,52,9.4,App,Deporte,iOS,1
2422,33,45,13,20.6,33,5.0,1,33.89,13.3,5,82,7.3,App,Tecnología,Android,0
2423,39,25,12,14.4,43,6.0,5,95.05,12.3,4,41,7.6,App,Tecnología,Android,1
2424,50,6,11,20.8,33,3.0,3,54.04,20.5,6,5,8.5,App,Bienestar,iOS,0
2425,37,21,14,28.7,38,3.0,4,68.83,14.8,7,30,7.0,App,Moda,Web,1
2426,25,38,8,17.9,28,10.0,4,140.34,38.6,8,31,6.9,App,Tecnología,Android,0
2427,44,13,13,25.5,26,6.0,3,106.77,24.2,7,26,9.0,Tablet,Bienestar,Web,0
2428,45,17,12,13.3,33,4.0,5,68.07,23.5,5,5,6.2,App,Bienestar,Android,1
2429,42,68,12,28.2,36,4.0,4,70.94,73.8,13,51,8.6,App,Moda,Android,0
2430,43,18,18,24.5,37,6.0,2,18.34,30.0,10,37,5.7,App,Hogar,iOS,1
2431,32,6,11,12.4,33,5.0,2,47.72,43.6,6,24,6.3,App,Tecnología,Android,0
2432,25,15,15,20.2,40,5.0,1,82.22,30.7,10,14,7.7,Tablet,Bienestar,iOS,0
2433,25,6,18,29.5,41,3.0,5,49.26,27.4,8,32,9.3,App,Hogar,iOS,0
2434,18,33,9,11.9,43,8.0,2,36.16,33.0,6,119,7.5,Tablet,Tecnología,Android,0
2435,38,11,10,13.4,35,7.0,3,97.67,11.8,9,37,5.3,App,Deporte,iOS,1
2436,34,11,16,21.4,36,2.0,4,153.86,18.9,5,34,8.3,Web,Bienestar,Android,1
2437,30,71,10,39.1,38,6.0,0,50.44,44.8,8,15,6.2,App,Bienestar,iOS,0
2438,18,8,7,16.6,23,6.0,7,121.36,63.3,5,44,8.2,Web,Moda,iOS,0
2439,21,7,10,26.0,23,6.0,2,111.74,5.0,5,22,7.7,Tablet,Hogar,iOS,1
2440,47,10,16,24.1,37,4.0,8,43.83,25.7,8,46,5.2,Tablet,Moda,Android,1
2441,28,39,15,17.3,31,8.0,6,50.26,18.8,9,7,7.8,App,Bienestar,iOS,1
2442,39,30,18,23.3,31,5.0,6,73.03999999999999,6.0,8,16,5.6,App,Moda,iOS,1
2443,20,15,12,18.4,44,10.0,1,40.57,17.5,6,22,9.2,Tablet,Deporte,iOS,0
2444,51,14,17,19.1,40,2.0,6,53.65,3.0,7,27,5.1,App,Deporte,iOS,0
2445,33,29,15,8.7,32,3.0,3,221.11,48.0,8,78,7.1,App,Moda,iOS,1
2446,38,25,18,21.8,29,7.0,0,54.85,12.9,7,66,6.0,App,Deporte,Android,0
2447,61,19,9,29.2,40,6.0,2,157.85,12.2,11,41,9.3,Web,Tecnología,Android,0
2448,52,31,12,22.5,34,3.0,2,42.75,25.6,2,15,5.1,App,Hogar,iOS,0
2449,32,9,14,30.7,42,5.0,1,80.93,12.9,8,15,10.0,Tablet,Moda,Android,0
2450,28,11,60,26.6,29,14.0,2,1122.799006817999,20.4,10,62,6.8,App,Tecnología,Web,0
2451,31,32,16,21.5,44,7.0,3,58.0,23.8,6,26,6.5,App,Hogar,iOS,0
2452,41,27,13,17.0,39,4.0,3,79.23,7.4,6,20,8.4,App,Bienestar,Android,0
2453,34,22,9,18.1,33,6.0,6,112.95,33.2,7,24,7.3,App,Deporte,iOS,1
2454,31,70,10,10.2,40,7.0,3,45.67,14.5,9,30,6.1,Web,Hogar,Web,0
2455,51,35,11,19.9,34,1.0,2,257.16,33.5,8,39,6.2,App,Moda,Android,1
2456,34,15,17,23.2,27,5.0,4,132.72,18.3,9,29,6.6,App,Deporte,Android,0
2457,60,12,12,35.7,26,7.0,2,61.62,7.1,6,6,6.3,Tablet,Deporte,iOS,0
2458,36,27,3,26.2,38,9.0,1,65.91,4.5,14,35,8.4,App,Tecnología,Android,0
2459,55,44,12,15.1,39,3.0,1,214.63,27.0,12,40,7.4,Web,Bienestar,Android,0
2460,39,5,14,10.5,31,3.0,4,61.7,54.1,8,39,7.9,Web,Tecnología,Android,1
2461,46,26,9,20.3,26,10.0,3,57.85,13.0,13,29,6.7,App,Moda,iOS,0
2462,27,17,10,28.5,35,4.0,5,140.88,9.3,12,14,8.2,App,Moda,iOS,0
2463,26,25,9,20.2,37,7.0,3,34.72,39.1,3,10,6.3,App,Tecnología,iOS,0
2464,40,7,9,26.3,36,7.0,3,71.84,50.8,14,24,6.0,App,Tecnología,Android,0
2465,46,44,13,20.6,37,6.0,1,78.55,30.2,5,51,6.6,App,Hogar,Android,0
2466,35,52,9,27.7,33,8.0,3,50.93,10.4,7,20,9.3,Tablet,Tecnología,Web,0
2467,21,33,12,9.2,29,2.0,2,31.7,9.6,12,158,6.5,App,Bienestar,iOS,0
2468,20,58,12,34.8,42,5.0,3,77.91,56.6,9,57,6.6,Web,Bienestar,Android,0
2469,19,16,12,13.1,28,9.0,2,109.51,54.9,7,25,7.6,Web,Bienestar,iOS,0
2470,18,26,7,28.3,34,4.0,2,51.63,37.7,4,23,7.1,App,Bienestar,iOS,0
2471,36,34,10,19.8,38,2.0,1,39.2,2.3,2,27,5.8,Web,Tecnología,iOS,0
2472,47,28,11,21.1,43,4.0,7,149.66,43.6,1,32,5.6,Web,Moda,Android,0
2473,35,18,24,20.1,39,4.0,3,100.28,38.7,7,12,8.3,App,Hogar,iOS,0
2474,18,19,13,24.0,33,2.0,6,61.47,10.8,8,21,5.6,Tablet,Tecnología,Android,0
2475,33,49,12,25.7,36,3.0,3,124.46,22.4,11,78,8.5,App,Deporte,Web,1
2476,33,21,10,30.5,28,7.0,4,85.67,35.5,1,44,6.6,Web,Tecnología,iOS,0
2477,58,43,7,33.3,29,5.0,4,200.65,34.7,9,27,4.0,App,Bienestar,Web,1
2478,19,21,16,24.7,23,8.0,1,73.03999999999999,27.6,7,40,8.2,Web,Moda,Android,1
2479,31,43,7,35.7,35,3.0,6,34.92,41.6,10,28,8.4,Tablet,Moda,Android,0
2480,54,23,13,22.7,34,7.0,2,52.21,3.5,10,54,8.1,App,Tecnología,iOS,0
2481,40,32,20,30.6,39,4.0,1,53.6,62.7,13,95,6.6,Web,Tecnología,Android,0
2482,41,13,16,25.4,32,5.0,4,88.92,30.3,5,32,6.8,Tablet,Tecnología,Android,0
2483,36,26,10,17.6,38,3.0,3,63.47,16.2,9,13,6.7,Web,Moda,iOS,1
2484,39,13,10,23.4,40,6.0,5,40.35,31.9,4,15,6.3,Web,Deporte,Android,0
2485,44,16,8,26.0,36,5.0,6,103.7,47.9,10,61,7.7,Web,Moda,Android,0
2486,26,17,11,21.7,27,4.0,2,130.0,23.1,8,93,7.0,App,Tecnología,iOS,0
2487,45,19,8,25.3,49,8.0,2,70.88,30.1,6,20,6.6,Web,Hogar,Android,0
2488,20,40,12,28.9,29,7.0,4,84.16,9.8,10,20,6.3,Tablet,Hogar,Web,0
2489,39,16,14,21.8,34,1.0,0,44.05,47.1,7,45,7.5,App,Bienestar,iOS,0
2490,37,24,8,3.0,31,3.0,4,56.27,42.6,7,12,9.1,App,Moda,iOS,0
2491,28,43,10,35.4,37,4.0,3,57.55,51.6,10,45,7.5,Web,Tecnología,Android,1
2492,35,31,12,19.6,35,4.0,3,101.97,47.1,10,48,5.4,App,Hogar,Android,0
2493,28,5,7,15.4,32,4.0,1,86.34,21.2,5,19,7.3,App,Moda,Web,0
2494,23,7,15,13.0,19,4.0,3,62.56,52.4,10,8,8.0,App,Moda,iOS,0
2495,31,28,14,19.3,41,5.0,2,61.21,37.0,9,18,8.3,App,Hogar,Android,1
2496,23,15,10,17.5,31,6.0,4,25.41,63.3,9,52,8.0,App,Moda,Android,0
2497,39,6,14,16.1,42,2.0,4,73.03999999999999,29.5,3,42,7.5,Web,Hogar,Android,0
2498,22,14,13,16.5,36,3.0,5,23.82,22.2,8,29,10.0,App,Tecnología,iOS,0
2499,43,29,12,26.2,28,10.0,2,94.59,50.4,10,63,5.6,App,Moda,iOS,0
2500,22,17,12,38.2,39,8.0,4,76.57,42.8,10,40,9.4,Web,Bienestar,iOS,1
2501,29,22,14,28.6,41,7.0,4,64.8,6.8,4,37,8.1,App,Tecnología,iOS,0
2502,28,18,12,31.0,43,11.0,6,73.03999999999999,38.1,7,10,10.0,Tablet,Moda,iOS,1
2503,50,13,14,19.0,31,6.0,2,52.08,24.1,8,41,5.3,Web,Hogar,Android,0
2504,39,25,11,22.8,31,6.0,2,107.4,37.1,6,51,9.5,Web,Hogar,Android,0
2505,33,5,8,25.4,29,6.0,5,36.42,40.2,10,91,9.6,App,Bienestar,iOS,0
2506,40,12,11,16.7,46,7.0,0,89.82,10.8,9,21,7.1,App,Bienestar,Android,1
2507,18,35,12,18.6,28,8.0,9,51.66,57.0,8,29,6.1,App,Tecnología,Web,1
2508,35,7,6,28.8,36,4.0,1,59.3,30.5,7,70,10.0,Web,Moda,Android,0
2509,57,22,18,30.7,31,6.0,5,60.19,30.2,7,48,6.1,App,Tecnología,Android,1
2510,36,16,21,22.5,32,5.0,4,68.48,13.4,14,46,8.8,App,Deporte,Android,1
2511,36,15,7,12.4,30,6.0,1,98.86,25.4,14,16,9.4,App,Moda,iOS,1
2512,41,37,17,19.6,31,4.0,5,73.54,54.1,4,30,7.1,Web,Tecnología,iOS,0
2513,45,42,15,10.5,36,5.0,5,125.29,26.8,6,50,7.1,Tablet,Hogar,Android,0
2514,18,10,15,22.6,40,5.0,4,133.24,63.1,9,18,9.8,Web,Bienestar,Android,0
2515,18,19,8,24.0,29,6.0,5,88.88,24.3,13,35,6.9,Tablet,Hogar,Android,0
2516,37,4,14,19.8,32,3.0,5,109.17,8.9,6,28,6.5,Web,Tecnología,Android,0
2517,27,36,9,23.9,46,5.0,5,228.42,34.3,5,47,3.5,Web,Hogar,Android,0
2518,49,21,20,25.3,33,8.0,7,34.47,30.4,10,40,8.9,Web,Hogar,Android,1
2519,32,6,16,24.1,31,4.0,2,135.55,10.8,4,6,6.8,App,Moda,iOS,0
2520,18,12,12,12.4,38,4.0,3,175.41,5.9,7,29,8.4,App,Hogar,iOS,0
2521,21,9,7,20.0,45,3.0,1,95.2,9.0,10,84,7.1,App,Tecnología,iOS,0
2522,18,12,13,25.3,26,4.0,6,213.73,28.1,10,58,9.2,Tablet,Moda,iOS,1
2523,32,4,14,34.6,39,5.0,8,198.95,23.9,5,28,9.2,Web,Hogar,Android,0
2524,33,49,22,19.8,35,5.0,3,62.31,30.5,4,53,5.9,App,Tecnología,Web,0
2525,30,10,15,26.4,52,7.0,3,64.99,10.1,4,25,6.7,Web,Moda,Android,0
2526,47,22,10,29.0,38,4.0,4,100.42,34.8,9,47,8.1,App,Bienestar,Web,0
2527,48,28,19,20.4,35,9.0,4,53.21,5.6,2,20,9.3,Web,Bienestar,Web,1
2528,33,42,10,31.2,36,7.0,2,333.17,17.5,10,98,7.5,Web,Deporte,Android,0
2529,18,22,10,31.6,39,3.0,5,115.74,33.1,6,29,7.6,Web,Tecnología,Android,1
2530,42,18,16,33.0,40,6.0,0,76.94,40.8,4,34,7.8,App,Bienestar,Android,0
2531,41,23,12,25.7,41,2.0,4,34.53,6.4,5,63,6.1,Web,Tecnología,iOS,1
2532,38,10,10,40.9,40,5.0,3,86.15,24.1,8,34,6.7,Web,Moda,Android,1
2533,46,10,9,17.1,31,4.0,2,39.07,16.8,5,37,7.0,App,Bienestar,iOS,1
2534,22,18,7,39.0,48,5.0,4,113.91,15.0,10,37,8.7,Web,Bienestar,Web,1
2535,57,3,10,28.1,39,5.0,1,18.94,13.2,5,42,9.8,Web,Deporte,Android,0
2536,24,13,20,32.7,26,4.0,4,160.54,34.6,7,15,6.0,App,Bienestar,Android,1
2537,43,15,11,19.4,45,5.0,3,59.39,22.7,12,44,8.3,Tablet,Tecnología,Web,0
2538,18,64,7,28.8,29,4.0,5,29.58,27.2,1,24,7.6,App,Tecnología,Android,0
2539,25,45,16,33.4,29,9.0,10,74.33,33.3,8,21,6.6,App,Moda,iOS,1
2540,52,28,9,13.3,22,5.0,3,75.7,39.5,11,27,6.0,App,Bienestar,iOS,0
2541,32,37,14,20.7,46,6.0,5,72.39,23.0,11,12,7.6,Web,Tecnología,iOS,0
2542,44,10,4,4.9,33,7.0,2,160.19,29.5,4,27,6.5,App,Hogar,iOS,0
2543,38,23,16,20.6,27,2.0,5,92.48,33.2,9,14,7.8,App,Bienestar,Android,1
2544,34,34,7,15.5,25,2.0,3,116.2,33.0,7,5,5.9,Web,Bienestar,iOS,0
2545,50,10,18,20.3,35,3.0,4,65.41,35.6,8,53,5.8,Tablet,Hogar,Android,0
2546,32,7,5,45.4,36,3.0,3,94.85,22.3,9,27,8.8,App,Bienestar,iOS,0
2547,18,26,14,35.7,37,3.0,3,36.52,27.0,4,39,7.6,App,Hogar,Android,0
2548,26,7,17,10.5,23,4.0,1,86.44,1.9,13,48,7.3,App,Hogar,Android,0
2549,41,30,10,26.4,39,7.0,2,49.43,13.2,6,72,6.6,App,Deporte,Android,0
2550,39,42,10,28.4,30,5.0,2,154.98,12.1,8,27,8.4,Tablet,Tecnología,iOS,0
2551,18,11,15,19.3,28,11.0,1,78.18,34.1,6,33,7.0,Web,Moda,iOS,1
2552,27,11,15,23.4,39,5.0,5,107.99,29.4,9,46,8.4,Web,Hogar,Android,1
2553,29,41,13,24.2,30,9.0,4,86.64,49.7,9,9,6.7,App,Deporte,Android,1
2554,31,22,12,11.2,32,6.0,3,202.54,32.8,11,25,5.8,Web,Moda,iOS,1
2555,20,38,8,13.7,39,3.0,3,31.79,29.8,14,32,6.3,Web,Bienestar,Android,1
2556,28,18,10,23.4,32,6.0,1,70.45,24.6,10,22,7.9,App,Tecnología,iOS,0
2557,27,19,8,22.8,24,8.0,2,44.23,22.9,10,22,5.9,App,Moda,Web,1
2558,43,22,14,16.3,36,7.0,3,24.29,12.7,7,19,9.8,Web,Bienestar,Android,0
2559,44,56,14,15.6,53,9.0,2,42.68,7.9,8,145,5.4,App,Moda,iOS,0
2560,33,36,13,21.3,27,6.0,1,142.89,26.6,5,32,7.1,App,Tecnología,Android,0
2561,31,13,4,29.1,35,1.0,2,73.77,49.3,5,18,9.0,Web,Moda,iOS,0
2562,37,24,6,21.4,31,5.0,6,66.46,36.5,9,28,7.7,Web,Moda,Web,0
2563,26,17,10,35.0,43,10.0,2,114.77,33.5,8,17,6.8,Web,Tecnología,Web,0
2564,22,15,7,16.4,30,5.0,6,79.92,57.2,10,34,8.9,Web,Bienestar,Android,0
2565,25,30,12,23.5,44,5.0,2,105.09,29.4,7,39,6.0,App,Tecnología,iOS,0
2566,28,26,18,19.2,24,4.0,1,89.57,20.7,9,72,6.9,App,Bienestar,iOS,0
2567,22,11,14,26.7,28,7.0,2,101.09,42.7,7,11,5.0,App,Deporte,iOS,0
2568,37,22,15,15.7,39,3.0,2,58.57,19.5,4,58,8.5,Web,Tecnología,iOS,0
2569,43,15,12,37.4,41,1.0,4,133.4,12.5,6,33,8.1,App,Moda,iOS,1
2570,18,28,13,8.5,48,5.0,3,38.51,24.7,11,52,8.1,App,Deporte,Android,1
2571,35,14,9,35.7,35,4.0,5,71.54,14.1,8,60,7.5,App,Moda,iOS,0
2572,33,19,10,22.7,41,5.0,8,137.11,39.2,9,67,7.4,App,Hogar,Android,0
2573,39,15,11,26.4,34,5.0,4,68.91,7.2,7,14,7.5,Tablet,Tecnología,Android,0
2574,35,5,13,32.7,32,6.0,1,59.18,38.5,9,47,7.7,App,Tecnología,Android,0
2575,19,54,13,28.9,31,8.0,4,264.05,39.5,7,18,7.5,App,Hogar,Android,0
2576,21,22,14,16.2,31,4.0,0,163.65,33.3,8,18,6.0,Web,Tecnología,Android,0
2577,35,56,14,26.8,36,1.0,3,81.08,45.3,9,42,4.1,App,Moda,Android,1
2578,46,22,14,36.9,41,7.0,3,43.98,33.7,10,44,10.0,Tablet,Deporte,iOS,0
2579,18,33,14,14.9,43,2.0,2,24.49,9.8,10,50,6.4,Web,Tecnología,Web,0
2580,39,13,6,38.9,39,9.0,5,110.75,49.7,3,23,7.1,Web,Moda,Android,0
2581,48,14,10,25.1,24,10.0,4,150.46,22.3,8,39,8.9,Tablet,Moda,iOS,0
2582,33,21,15,18.5,35,3.0,5,93.24,52.3,13,41,7.8,App,Deporte,iOS,0
2583,41,55,9,14.9,37,4.0,0,29.27,31.4,7,28,5.3,Web,Moda,iOS,0
2584,27,11,9,20.2,38,5.0,2,81.91,58.3,8,64,5.7,Web,Deporte,Android,0
2585,34,4,8,6.4,32,5.0,2,57.38,32.9,12,8,7.3,App,Tecnología,iOS,0
2586,18,40,11,18.7,27,7.0,8,81.97,21.5,6,17,8.1,Tablet,Deporte,iOS,1
2587,18,34,10,19.9,41,4.0,2,218.41,11.6,4,63,6.6,Web,Tecnología,Android,0
2588,45,16,15,13.4,29,4.0,2,115.78,9.4,8,42,7.2,Web,Moda,Android,0
2589,24,68,11,28.0,34,7.0,4,73.03999999999999,55.2,7,111,7.4,Web,Moda,iOS,1
2590,30,70,18,20.2,32,4.0,1,73.15,36.2,8,49,7.6,Tablet,Deporte,iOS,0
2591,20,5,10,16.9,38,5.0,4,94.2,20.6,12,21,7.9,Tablet,Deporte,iOS,0
2592,19,13,10,19.4,32,7.0,3,50.39,16.7,9,60,6.8,App,Tecnología,Android,0
2593,33,21,11,24.8,36,3.0,3,101.77,62.5,6,67,8.3,App,Moda,Android,0
2594,27,28,21,22.6,36,6.0,1,67.43,34.8,4,40,8.1,App,Moda,Android,0
2595,39,25,9,16.4,31,4.0,2,47.72,41.8,8,16,8.5,App,Hogar,iOS,0
2596,40,22,11,23.0,39,4.0,6,117.42,9.6,9,40,8.4,App,Hogar,iOS,0
2597,39,10,10,21.6,34,5.0,4,21.98,11.5,10,25,8.3,App,Bienestar,iOS,0
2598,38,30,9,12.9,38,3.0,4,55.59,5.3,13,22,6.7,App,Moda,iOS,0
2599,52,31,16,19.7,33,6.0,3,105.09,46.0,9,37,7.1,Tablet,Tecnología,iOS,1
2600,23,39,10,26.6,28,3.0,3,147.08,47.4,8,8,7.3,Web,Tecnología,Android,1
2601,34,9,12,26.6,38,2.0,0,97.21,36.0,9,30,7.6,App,Bienestar,Android,1
2602,47,19,16,20.2,35,4.0,4,51.82,19.4,4,21,6.2,Tablet,Moda,iOS,0
2603,49,15,20,27.4,29,3.0,1,72.93,45.5,9,16,8.0,Web,Tecnología,Android,0
2604,19,8,17,14.2,47,3.0,9,88.03,12.7,3,26,9.0,App,Deporte,Android,1
2605,32,18,7,14.4,33,7.0,6,176.93,20.0,10,24,7.3,App,Tecnología,Android,1
2606,50,10,10,20.0,33,10.0,5,124.44,43.0,5,60,6.5,App,Deporte,iOS,0
2607,41,7,14,34.0,34,5.0,7,124.94,44.2,6,32,8.0,App,Tecnología,Android,0
2608,37,34,11,23.3,45,9.0,0,77.75,18.9,7,43,8.7,App,Tecnología,Android,0
2609,33,16,13,19.8,46,7.0,2,41.61,8.9,8,71,6.3,App,Tecnología,Android,0
2610,31,13,12,34.4,29,1.0,1,34.61,31.5,5,21,7.5,App,Bienestar,iOS,0
2611,38,44,13,19.7,44,3.0,1,63.55,26.5,9,33,7.7,Web,Tecnología,iOS,0
2612,32,32,7,39.9,44,4.0,3,110.19,20.1,8,46,6.9,Web,Deporte,iOS,1
2613,35,4,7,17.9,29,6.0,6,56.91,10.5,6,36,8.0,Web,Tecnología,Web,0
2614,36,28,12,13.9,52,5.0,4,102.74,20.9,15,30,5.0,Tablet,Tecnología,Android,1
2615,28,28,16,20.7,26,6.0,3,48.44,22.3,4,28,7.8,App,Tecnología,Android,0
2616,41,18,11,20.0,36,3.0,2,52.73,27.6,14,41,9.8,Web,Tecnología,iOS,1
2617,67,17,12,15.5,35,3.0,7,162.7,51.7,8,18,7.3,Web,Deporte,iOS,1
2618,18,6,13,42.8,27,4.0,5,114.35,33.4,5,18,7.4,App,Deporte,Android,0
2619,39,68,8,24.5,32,2.0,1,63.37,4.7,8,79,5.6,App,Tecnología,iOS,0
2620,27,18,17,25.7,42,9.0,3,47.5,37.1,11,8,6.8,Web,Bienestar,Android,0
2621,41,27,16,18.3,37,6.0,0,126.39,29.9,14,19,7.3,Web,Hogar,Web,0
2622,36,19,18,17.4,28,8.0,1,121.45,6.9,16,49,7.4,App,Moda,iOS,0
2623,43,13,18,30.2,33,6.0,7,106.6,27.6,6,60,5.6,App,Deporte,Web,1
2624,48,36,14,8.6,36,7.0,6,68.01,12.8,10,12,7.6,App,Tecnología,iOS,0
2625,37,24,24,12.9,31,3.0,3,41.08,32.8,4,64,6.1,Web,Tecnología,Android,0
2626,47,18,20,20.0,34,3.0,3,74.39,39.6,5,155,6.5,App,Tecnología,Android,0
2627,18,27,16,32.8,36,3.0,4,162.66,11.1,8,73,7.3,App,Moda,iOS,0
2628,52,20,13,19.0,27,5.0,5,45.49,52.7,6,31,7.0,Web,Moda,Android,0
2629,39,58,16,25.3,35,5.0,2,76.98,25.3,10,31,6.4,Web,Tecnología,Android,1
2630,47,35,12,22.2,20,7.0,3,184.41,23.5,6,38,5.9,App,Bienestar,Android,0
2631,22,30,15,32.4,27,4.0,3,63.44,10.1,8,17,6.3,App,Bienestar,Web,1
2632,26,6,14,9.3,31,2.0,6,69.92,16.5,4,24,6.5,Web,Tecnología,iOS,0
2633,37,30,14,27.9,34,6.0,4,35.69,17.0,5,30,8.5,App,Hogar,iOS,0
2634,35,30,12,20.4,35,4.0,3,105.66,0.6,2,52,7.3,Web,Bienestar,iOS,0
2635,38,10,14,29.4,41,3.0,2,49.91,36.1,9,50,9.0,App,Bienestar,iOS,0
2636,47,6,9,15.4,35,6.0,7,31.9,7.4,6,16,5.7,Tablet,Hogar,Android,0
2637,18,34,11,22.2,35,2.0,4,44.39,13.3,6,28,9.1,App,Moda,iOS,0
2638,46,37,9,21.2,41,3.0,3,84.11,48.4,11,13,7.1,App,Bienestar,Android,0
2639,35,14,15,14.0,38,3.0,4,31.45,41.5,5,67,7.0,App,Bienestar,Android,0
2640,33,13,9,11.8,32,6.0,7,35.0,2.7,7,27,7.0,Tablet,Moda,iOS,0
2641,19,24,13,17.4,44,8.0,1,102.01,39.9,14,40,10.0,App,Hogar,Android,0
2642,41,16,10,23.0,40,6.0,3,72.07,9.7,7,32,6.6,Web,Deporte,iOS,0
2643,18,6,13,15.9,30,2.0,4,45.37,35.4,9,49,10.0,App,Moda,iOS,0
