id_usuario,id_producto,categoria,subcategoria,precio,nivel_novedad,popularidad,tipo_interaccion,valoracion,tiempo_interaccion_seg,compra,peso
1433,P167,Moda,Urbana,44.31,35.4,45.3,vista,2.0,46.6,0,1
2282,P444,Moda,Calzado,26.35,61.75,45.4,vista,0.0,68.5,0,1
1561,P189,Moda,Calzado,44.14,94.9,58.1,carrito,5.0,338.0,0,4
1175,P378,Tecnología,Smartphone,57.74,82.5,76.4,click,0.0,144.5,0,2
2883,P272,Moda,Urbana,24.43,69.2,39.1,compra,0.0,337.3,1,5
1924,P141,Deporte,Outdoor,92.18,24.5,64.6,vista,0.0,36.1,0,1
1762,P301,Bienestar,Salud,89.52,64.1,59.7,vista,0.0,124.5,0,1
2237,P424,Tecnología,Accesorios,18.27,82.7,62.4,vista,0.0,135.9,0,1
2718,P459,Moda,Accesorios,77.67,89.4,82.9,click,0.0,114.8,0,2
2299,P242,Hogar,Organización,114.97,78.8,72.9,vista,0.0,262.4,0,1
1722,P122,Hogar,Cocina,90.26,91.5,84.3,favorito,0.0,9.1,0,3
2888,P022,Deporte,Fitness,50.23,56.6,72.6,compra,0.0,205.1,1,5
2444,P444,Moda,Calzado,26.35,61.75,45.4,vista,0.0,271.0,0,1
2871,P063,Bienestar,Personal,40.53,57.7,68.4,vista,0.0,49.8,0,1
1473,P086,Bienestar,Personal,62.13,92.7,67.5,vista,0.0,44.4,0,1
2976,P294,Moda,Casual,123.41,37.8,76.9,click,0.0,266.3,0,2
1817,P384,Hogar,Iluminación,257.18,21.7,55.3,vista,0.0,76.6,0,1
1784,P296,Tecnología,Accesorios,58.66,45.3,65.1,compra,0.0,97.3,1,5
2396,P169,Tecnología,Audio,231.1,62.4,44.1,vista,0.0,102.0,0,1
1550,P449,Tecnología,Accesorios,133.18,26.6,64.0,vista,5.0,33.9,0,1
2143,P474,Deporte,Fitness,258.97,59.7,58.1,carrito,0.0,59.0,0,4
2738,P230,Moda,Calzado,143.93,51.8,46.7,vista,4.0,18.5,0,1
2103,P052,Hogar,Decoración,29.31,51.0,77.6,vista,0.0,59.2,0,1
1532,P086,Bienestar,Personal,62.13,92.7,67.5,vista,0.0,31.7,0,1
2252,P226,Tecnología,Audio,88.93,93.5,82.2,click,0.0,39.2,0,2
1903,P060,Moda,Urbana,301.83,89.4,58.4,click,0.0,18.9,0,2
1977,P295,Deporte,Running,78.34,37.7,100.0,vista,0.0,340.8,0,1
2900,P319,Tecnología,Accesorios,70.71,77.0,60.8,vista,4.0,108.8,0,1
2334,P237,Moda,Accesorios,131.76,85.4,55.6,vista,1.0,83.0,0,1
1934,P047,Deporte,Outdoor,73.72,61.0,82.0,vista,0.0,24.6,0,1
1481,P208,Hogar,Decoración,132.95,60.0,57.3,click,1.0,48.6,0,2
2240,P143,Bienestar,Personal,48.37,61.0,81.6,carrito,0.0,57.9,0,4
2080,P183,Bienestar,Salud,60.0,68.9,77.0,vista,0.0,55.3,0,1
1513,P448,Moda,Urbana,49.46,82.0,79.8,vista,0.0,44.2,0,1
2582,P490,Bienestar,Personal,214.38,67.4,79.8,vista,5.0,54.8,0,1
2652,P257,Hogar,Cocina,388.03,57.0,81.0,vista,0.0,135.8,0,1
1563,P069,Bienestar,Salud,57.03,51.7,46.1,vista,0.0,63.8,0,1
2902,P118,Tecnología,Audio,187.67,27.0,81.2,click,0.0,65.7,0,2
2712,P211,Deporte,Outdoor,56.77,98.3,64.8,compra,0.0,78.8,1,5
2969,P481,Moda,Calzado,50.8,48.5,50.1,favorito,0.0,98.6,0,3
1016,P372,Tecnología,Audio,178.09,42.1,57.0,carrito,1.0,36.7,0,4
1384,P306,Deporte,Running,43.96,96.4,78.1,click,4.0,143.6,0,2
1970,P399,Bienestar,Personal,35.77,25.5,63.3,carrito,1.0,85.1,0,4
2252,P261,Deporte,Fitness,13.23,79.9,94.5,vista,1.0,87.7,0,1
2271,P376,Hogar,Iluminación,27.18,83.4,61.5,vista,0.0,120.4,0,1
2080,P219,Moda,Calzado,21.1,25.9,71.8,compra,0.0,80.5,1,5
1692,P498,Moda,Urbana,114.89,85.3,47.0,vista,0.0,67.4,0,1
2382,P149,Moda,Casual,52.13,33.2,72.1,click,0.0,17.2,0,2
1696,P295,Deporte,Running,78.34,37.7,100.0,click,5.0,56.3,0,2
2739,P219,Moda,Calzado,21.1,25.9,71.8,click,4.0,82.9,0,2
1142,P231,Bienestar,Personal,241.53,94.3,71.6,vista,2.0,49.5,0,1
1067,P455,Hogar,Cocina,118.28,23.3,54.8,vista,0.0,43.7,0,1
1936,P039,Deporte,Running,68.64,50.2,81.9,vista,0.0,19.9,0,1
2953,P266,Bienestar,Relajación,225.94,43.7,62.8,vista,0.0,356.1,0,1
2822,P043,Deporte,Fitness,68.13,76.6,75.2,vista,3.0,112.4,0,1
1352,P146,Tecnología,Audio,114.79,67.3,46.9,vista,0.0,81.0,0,1
2151,P049,Tecnología,Smartphone,84.5,40.3,71.9,carrito,3.0,83.6,0,4
1530,P500,Tecnología,Accesorios,84.95,24.3,48.5,carrito,0.0,20.7,0,4
2692,P204,Moda,Calzado,160.65,57.4,20.1,compra,0.0,125.3,1,5
2855,P069,Bienestar,Salud,57.03,51.7,46.1,vista,0.0,244.2,0,1
2666,P424,Tecnología,Accesorios,18.27,82.7,62.4,click,0.0,147.8,0,2
1853,P212,Deporte,Running,222.52,80.2,53.2,vista,0.0,51.8,0,1
2548,P324,Tecnología,Smartphone,517.75,97.9,72.3,vista,0.0,67.4,0,1
2861,P093,Bienestar,Cuidado,122.3,43.7,68.9,vista,1.0,177.9,0,1
2292,P230,Moda,Calzado,143.93,51.8,46.7,favorito,5.0,393.7,0,3
1789,P103,Deporte,Outdoor,135.97,52.2,69.9,favorito,0.0,14.0,0,3
1134,P278,Hogar,Cocina,93.18,66.7,46.1,carrito,0.0,97.4,0,4
1183,P137,Deporte,Outdoor,72.41,83.2,93.4,vista,0.0,30.9,0,1
2474,P211,Deporte,Outdoor,56.77,98.3,64.8,vista,0.0,267.6,0,1
2944,P085,Moda,Calzado,47.98,41.5,89.6,favorito,0.0,15.7,0,3
2702,P330,Deporte,Fitness,144.25,33.8,59.4,carrito,0.0,88.0,0,4
2031,P435,Hogar,Cocina,40.67,84.2,88.7,carrito,0.0,136.4,0,4
1828,P078,Hogar,Iluminación,24.15,41.0,76.2,vista,0.0,25.0,0,1
2283,P297,Hogar,Decoración,76.0,62.3,94.7,click,0.0,123.9,0,2
2483,P271,Deporte,Fitness,75.62,93.2,90.7,favorito,0.0,191.3,0,3
2355,P433,Bienestar,Salud,81.54,37.9,100.0,vista,5.0,69.9,0,1
1505,P483,Hogar,Cocina,67.0,76.1,48.1,favorito,0.0,39.2,0,3
2347,P450,Bienestar,Personal,64.2,54.5,57.5,click,5.0,51.2,0,2
1627,P002,Deporte,Yoga,18.81,92.9,29.2,vista,0.0,36.0,0,1
2767,P381,Deporte,Outdoor,87.97,99.2,92.9,click,0.0,84.0,0,2
1400,P071,Tecnología,Accesorios,24.44,69.9,67.6,vista,4.0,279.3,0,1
2103,P269,Tecnología,Wearables,57.02,83.9,78.7,carrito,5.0,359.5,0,4
1015,P182,Hogar,Decoración,73.92,53.1,51.4,vista,0.0,64.3,0,1
2511,P172,Deporte,Running,74.64,68.8,35.0,vista,0.0,421.3,0,1
2186,P042,Tecnología,Audio,236.11,84.7,77.5,compra,0.0,146.7,1,5
2623,P308,Tecnología,Accesorios,87.81,86.8,67.0,compra,5.0,4.4,1,5
2708,P316,Deporte,Yoga,165.16,85.6,54.6,carrito,2.0,21.8,0,4
1943,P282,Bienestar,Salud,164.31,91.5,80.5,vista,0.0,45.7,0,1
1718,P459,Moda,Accesorios,77.67,89.4,82.9,click,3.0,48.2,0,2
1274,P306,Deporte,Running,43.96,96.4,78.1,click,0.0,28.3,0,2
2027,P068,Tecnología,Accesorios,72.2,52.8,40.7,vista,0.0,39.2,0,1
1317,P365,Tecnología,Audio,68.9,23.0,61.8,vista,0.0,46.0,0,1
2320,P117,Deporte,Yoga,90.89,28.9,79.7,vista,4.0,179.8,0,1
2649,P422,Hogar,Decoración,302.41,29.2,50.9,vista,2.0,63.6,0,1
1764,P488,Tecnología,Wearables,134.81,49.7,92.3,click,0.0,187.7,0,2
1959,P388,Deporte,Running,42.53,58.0,71.4,vista,0.0,469.4,0,1
2057,P050,Moda,Urbana,151.04,71.8,54.5,carrito,0.0,57.2,0,4
1076,P023,Tecnología,Audio,33.46,25.1,72.7,carrito,1.0,28.8,0,4
2992,P287,Bienestar,Salud,289.66,67.5,74.4,vista,0.0,7.1,0,1
2449,P114,Moda,Calzado,58.1,81.5,94.6,vista,3.0,27.2,0,1
2147,P398,Hogar,Cocina,74.0,54.4,81.4,vista,5.0,22.3,0,1
2419,P185,Tecnología,Smartphone,47.14,30.4,47.9,favorito,0.0,79.0,0,3
2109,P450,Bienestar,Personal,64.2,54.5,57.5,click,2.0,23.6,0,2
1061,P005,Tecnología,Accesorios,71.84,57.0,52.7,click,0.0,51.6,0,2
1727,P480,Hogar,Cocina,142.15,46.9,61.8,carrito,5.0,55.4,0,4
2412,P131,Deporte,Yoga,73.47,45.1,77.0,vista,0.0,258.9,0,1
1948,P207,Bienestar,Relajación,151.77,78.0,93.4,click,0.0,121.7,0,2
1736,P030,Deporte,Outdoor,72.68,68.2,82.0,click,0.0,52.4,0,2
2068,P388,Deporte,Running,42.53,58.0,71.4,favorito,0.0,77.1,0,3
1072,P469,Hogar,Iluminación,42.65,82.8,41.2,carrito,4.0,270.7,0,4
1658,P269,Tecnología,Wearables,57.02,83.9,78.7,vista,0.0,31.9,0,1
2477,P328,Hogar,Cocina,96.41,26.7,77.0,carrito,0.0,48.6,0,4
2809,P272,Moda,Urbana,24.43,69.2,39.1,click,1.0,17.4,0,2
1033,P067,Moda,Accesorios,41.31,94.7,59.5,vista,3.0,66.9,0,1
1657,P477,Tecnología,Accesorios,271.5,84.3,50.7,click,1.0,28.9,0,2
2171,P415,Moda,Calzado,173.24,97.4,68.4,favorito,3.0,43.3,0,3
2071,P386,Hogar,Cocina,27.69,54.7,38.0,vista,0.0,74.6,0,1
2718,P206,Hogar,Cocina,141.32,35.4,68.6,click,0.0,19.5,0,2
1122,P014,Moda,Calzado,64.8,53.1,25.5,favorito,0.0,176.4,0,3
1133,P318,Hogar,Organización,41.42,96.4,45.1,vista,0.0,93.0,0,1
2646,P216,Deporte,Fitness,27.53,33.0,84.1,click,0.0,61.5,0,2
1629,P180,Deporte,Running,55.1,44.4,88.9,vista,1.0,19.6,0,1
2309,P374,Bienestar,Personal,208.62,60.1,49.8,carrito,0.0,317.3,0,4
2649,P273,Tecnología,Audio,13.71,62.4,67.3,vista,0.0,11.1,0,1
1461,P136,Hogar,Iluminación,262.65,58.7,84.7,click,4.0,155.5,0,2
2996,P016,Hogar,Iluminación,136.27,37.5,53.4,vista,0.0,82.8,0,1
2155,P366,Tecnología,Smartphone,63.33,43.7,98.7,vista,0.0,127.3,0,1
1188,P133,Moda,Accesorios,48.59,93.3,57.3,vista,2.0,39.7,0,1
1160,P205,Bienestar,Relajación,24.91,76.9,68.3,vista,0.0,36.5,0,1
1653,P077,Moda,Calzado,45.89,93.9,81.6,vista,0.0,33.1,0,1
1554,P266,Bienestar,Relajación,225.94,43.7,62.8,vista,0.0,123.1,0,1
2434,P357,Hogar,Cocina,58.55,88.8,79.4,vista,4.0,65.0,0,1
1986,P454,Moda,Urbana,32.72,71.0,62.8,carrito,0.0,39.5,0,4
1034,P258,Tecnología,Smartphone,82.42,85.3,54.3,vista,0.0,143.0,0,1
1327,P427,Deporte,Outdoor,43.52,39.5,71.6,click,0.0,32.1,0,2
2050,P450,Bienestar,Personal,64.2,54.5,57.5,compra,0.0,44.9,1,5
2153,P325,Bienestar,Salud,75.97,63.0,62.5,favorito,0.0,128.4,0,3
1178,P243,Tecnología,Wearables,42.02,42.6,47.3,vista,5.0,83.2,0,1
2218,P284,Tecnología,Smartphone,82.93,63.6,70.9,vista,0.0,92.0,0,1
2541,P228,Bienestar,Salud,74.83,44.0,100.0,favorito,0.0,154.9,0,3
1189,P385,Tecnología,Wearables,62.97,97.6,75.8,vista,0.0,430.0,0,1
2145,P500,Tecnología,Accesorios,84.95,24.3,48.5,click,0.0,59.2,0,2
1841,P328,Hogar,Cocina,96.41,26.7,77.0,vista,4.0,3.9,0,1
1482,P025,Hogar,Cocina,45.88,93.0,87.7,click,3.0,99.4,0,2
2179,P374,Bienestar,Personal,208.62,60.1,49.8,vista,0.0,114.6,0,1
2705,P145,Hogar,Iluminación,70.17,37.0,79.6,vista,3.0,46.0,0,1
1952,P442,Hogar,Iluminación,102.07,60.3,52.8,carrito,1.0,52.9,0,4
2980,P290,Moda,Calzado,255.42,51.5,91.6,carrito,3.0,21.5,0,4
2843,P060,Moda,Urbana,301.83,89.4,58.4,vista,1.0,80.1,0,1
1286,P008,Hogar,Organización,41.72,57.7,41.3,click,0.0,22.7,0,2
2849,P268,Hogar,Cocina,52.37,32.4,91.9,compra,0.0,27.0,1,5
2609,P218,Hogar,Decoración,285.02,51.3,94.9,vista,0.0,154.8,0,1
1779,P140,Hogar,Cocina,51.1,47.8,55.6,vista,5.0,33.6,0,1
2807,P174,Deporte,Outdoor,152.79,61.75,56.4,compra,0.0,58.8,1,5
1600,P200,Tecnología,Wearables,60.89,33.6,29.2,vista,3.0,56.9,0,1
2805,P310,Hogar,Decoración,75.98,77.3,59.5,vista,1.0,57.1,0,1
2388,P408,Bienestar,Cuidado,53.66,83.6,90.2,click,5.0,43.7,0,2
2568,P221,Bienestar,Relajación,46.16,55.5,67.6,vista,0.0,141.2,0,1
2405,P214,Moda,Casual,51.34,61.9,59.0,vista,1.0,45.0,0,1
2131,P473,Moda,Accesorios,299.05,75.0,77.9,click,0.0,20.6,0,2
1380,P367,Moda,Calzado,94.27,89.5,62.4,vista,0.0,31.8,0,1
2245,P256,Bienestar,Salud,144.52,59.0,57.4,click,0.0,173.7,0,2
2256,P498,Moda,Urbana,114.89,85.3,47.0,carrito,2.0,50.3,0,4
2152,P329,Tecnología,Accesorios,132.81,97.4,60.7,vista,0.0,122.9,0,1
2953,P210,Tecnología,Wearables,59.83,32.3,60.3,favorito,0.0,75.1,0,3
2502,P003,Hogar,Organización,30.92,44.0,49.7,vista,0.0,68.0,0,1
2642,P455,Hogar,Cocina,118.28,23.3,54.8,vista,0.0,62.9,0,1
1717,P370,Tecnología,Audio,50.66,47.6,38.4,vista,0.0,48.5,0,1
1204,P410,Tecnología,Smartphone,234.82,36.4,55.1,vista,2.0,48.1,0,1
1116,P336,Bienestar,Cuidado,191.03,93.4,82.1,click,0.0,9.6,0,2
1375,P497,Deporte,Yoga,21.61,99.7,52.5,vista,0.0,39.6,0,1
2720,P368,Moda,Calzado,85.78,45.6,48.4,favorito,0.0,56.0,0,3
1869,P491,Hogar,Iluminación,49.45,56.7,79.6,carrito,4.0,64.3,0,4
2307,P133,Moda,Accesorios,48.59,93.3,57.3,vista,0.0,18.8,0,1
2022,P139,Hogar,Organización,151.68,83.2,70.7,click,4.0,131.6,0,2
2624,P259,Moda,Casual,138.65,79.7,23.8,favorito,0.0,19.1,0,3
1465,P008,Hogar,Organización,41.72,57.7,41.3,vista,0.0,35.6,0,1
1275,P050,Moda,Urbana,151.04,71.8,54.5,vista,0.0,64.1,0,1
2240,P228,Bienestar,Salud,74.83,44.0,100.0,compra,3.0,36.9,1,5
2388,P340,Moda,Accesorios,118.79,71.7,38.4,vista,0.0,162.7,0,1
1552,P073,Deporte,Outdoor,81.45,94.5,61.1,carrito,0.0,34.1,0,4
1234,P218,Hogar,Decoración,285.02,51.3,94.9,click,0.0,65.3,0,2
1938,P316,Deporte,Yoga,165.16,85.6,54.6,favorito,3.0,15.4,0,3
2306,P240,Hogar,Decoración,130.87,77.7,39.0,vista,0.0,76.0,0,1
2293,P256,Bienestar,Salud,144.52,59.0,57.4,vista,0.0,284.2,0,1
2872,P060,Moda,Urbana,301.83,89.4,58.4,vista,0.0,69.1,0,1
1784,P133,Moda,Accesorios,48.59,93.3,57.3,click,0.0,68.2,0,2
3000,P098,Deporte,Running,25.13,35.1,84.4,vista,3.0,91.4,0,1
2042,P472,Bienestar,Personal,50.2,23.2,78.6,vista,2.0,22.6,0,1
1646,P073,Deporte,Outdoor,81.45,94.5,61.1,vista,0.0,65.1,0,1
1557,P140,Hogar,Cocina,51.1,47.8,55.6,vista,0.0,80.6,0,1
2222,P111,Deporte,Yoga,45.75,93.6,100.0,click,0.0,82.4,0,2
1198,P194,Moda,Casual,96.86,85.7,53.2,vista,0.0,290.7,0,1
2626,P042,Tecnología,Audio,236.11,84.7,77.5,vista,0.0,30.2,0,1
2059,P184,Deporte,Running,51.21,23.0,77.3,carrito,0.0,127.4,0,4
1885,P471,Deporte,Running,71.54,94.5,99.9,vista,0.0,22.9,0,1
2552,P178,Moda,Urbana,169.4,22.9,67.9,vista,0.0,186.8,0,1
2383,P037,Deporte,Fitness,72.3,23.3,69.7,favorito,0.0,66.7,0,3
1691,P020,Tecnología,Smartphone,35.33,90.4,57.3,click,2.0,218.8,0,2
1296,P449,Tecnología,Accesorios,133.18,26.6,64.0,vista,0.0,15.4,0,1
1421,P229,Bienestar,Cuidado,58.06,20.9,83.2,click,1.0,738.4,0,2
1253,P163,Moda,Urbana,38.21,52.1,31.5,vista,0.0,109.0,0,1
1287,P417,Hogar,Cocina,63.43,24.7,66.0,vista,0.0,215.5,0,1
1178,P486,Deporte,Yoga,115.98,67.9,64.8,vista,0.0,12.4,0,1
1931,P221,Bienestar,Relajación,46.16,55.5,67.6,vista,0.0,68.6,0,1
2398,P196,Hogar,Cocina,42.37,91.1,74.6,click,1.0,18.0,0,2
1716,P434,Hogar,Cocina,27.93,22.9,43.4,click,0.0,42.4,0,2
1543,P482,Hogar,Decoración,142.39,56.7,61.0,vista,0.0,6.9,0,1
2600,P447,Tecnología,Audio,34.37,68.7,80.8,vista,0.0,87.1,0,1
2113,P067,Moda,Accesorios,41.31,94.7,59.5,vista,3.0,87.1,0,1
2321,P313,Hogar,Decoración,30.82,52.8,39.7,favorito,0.0,557.2,0,3
1742,P260,Deporte,Yoga,63.48,64.9,46.0,vista,1.0,72.2,0,1
2998,P220,Bienestar,Relajación,24.74,66.2,73.8,click,3.0,156.8,0,2
1275,P483,Hogar,Cocina,67.0,76.1,48.1,compra,0.0,97.7,1,5
2762,P297,Hogar,Decoración,76.0,62.3,94.7,vista,4.0,8.9,0,1
2134,P461,Bienestar,Salud,51.36,22.6,54.5,click,4.0,52.1,0,2
1623,P233,Hogar,Cocina,168.27,29.5,63.8,click,0.0,324.6,0,2
1328,P404,Moda,Urbana,143.55,41.3,65.6,carrito,0.0,19.9,0,4
2213,P265,Tecnología,Smartphone,157.18,52.4,65.5,favorito,0.0,158.6,0,3
1671,P020,Tecnología,Smartphone,35.33,90.4,57.3,vista,2.0,129.9,0,1
2528,P347,Tecnología,Audio,558.3835164063863,64.1,70.9,click,0.0,186.5,0,2
1001,P487,Deporte,Fitness,128.53,71.7,79.4,click,0.0,40.6,0,2
2213,P239,Moda,Calzado,74.98,50.4,75.7,click,0.0,85.3,0,2
2137,P254,Moda,Accesorios,138.44,38.0,87.6,favorito,4.0,41.2,0,3
2055,P426,Bienestar,Relajación,107.46,65.0,80.1,vista,0.0,49.3,0,1
1286,P493,Tecnología,Wearables,178.77,37.0,50.2,click,0.0,751.4,0,2
2290,P488,Tecnología,Wearables,134.81,49.7,92.3,vista,0.0,112.9,0,1
2536,P469,Hogar,Iluminación,42.65,82.8,41.2,click,3.0,110.8,0,2
1335,P335,Hogar,Decoración,203.16,23.2,63.9,vista,0.0,48.8,0,1
2590,P059,Bienestar,Cuidado,49.04,49.4,59.7,vista,0.0,18.7,0,1
1892,P438,Tecnología,Accesorios,107.71,61.4,76.7,click,0.0,28.6,0,2
1854,P066,Hogar,Decoración,60.98,58.3,71.9,vista,0.0,48.2,0,1
1943,P090,Hogar,Iluminación,87.69,82.1,58.1,vista,0.0,47.4,0,1
1856,P440,Bienestar,Cuidado,91.29,48.7,49.6,vista,0.0,157.3,0,1
1018,P180,Deporte,Running,55.1,44.4,88.9,click,0.0,107.5,0,2
2690,P141,Deporte,Outdoor,92.18,24.5,64.6,vista,0.0,160.6,0,1
1606,P352,Tecnología,Wearables,105.55,57.1,37.4,vista,2.0,181.6,0,1
1884,P412,Moda,Calzado,474.7909908125018,71.6,87.0,click,0.0,57.4,0,2
1175,P152,Bienestar,Personal,83.75,58.7,81.9,vista,0.0,34.6,0,1
2343,P425,Moda,Casual,80.36,97.1,61.6,carrito,2.0,418.9,0,4
2556,P264,Hogar,Cocina,65.72,61.75,44.0,carrito,0.0,151.2,0,4
1224,P138,Tecnología,Smartphone,33.45,75.7,64.8,compra,0.0,180.2,1,5
2934,P469,Hogar,Iluminación,42.65,82.8,41.2,favorito,0.0,29.6,0,3
2848,P342,Hogar,Iluminación,59.65,77.4,66.0,vista,3.0,3.8,0,1
2695,P001,Hogar,Cocina,42.72,80.3,58.6,click,0.0,78.2,0,2
2413,P023,Tecnología,Audio,33.46,25.1,72.7,vista,0.0,381.2,0,1
1673,P447,Tecnología,Audio,34.37,68.7,80.8,click,0.0,223.0,0,2
2613,P185,Tecnología,Smartphone,47.14,30.4,47.9,vista,1.0,29.4,0,1
1437,P101,Bienestar,Cuidado,285.38,81.2,53.5,vista,0.0,49.1,0,1
1671,P155,Bienestar,Salud,185.64,47.1,68.5,click,0.0,8.6,0,2
2020,P471,Deporte,Running,71.54,94.5,99.9,vista,0.0,11.6,0,1
1973,P014,Moda,Calzado,64.8,53.1,25.5,click,0.0,78.9,0,2
2964,P179,Bienestar,Cuidado,122.23,89.0,70.4,carrito,4.0,179.7,0,4
2854,P327,Hogar,Cocina,88.32,79.8,65.4,vista,0.0,29.8,0,1
1978,P490,Bienestar,Personal,214.38,67.4,79.8,vista,0.0,40.4,0,1
1646,P106,Bienestar,Salud,136.36,24.8,68.2,carrito,0.0,106.9,0,4
1102,P317,Moda,Accesorios,83.01,26.5,68.5,vista,2.0,106.2,0,1
1129,P445,Deporte,Running,191.09,83.0,68.5,vista,0.0,160.7,0,1
1467,P344,Moda,Casual,12.27,89.8,70.0,vista,0.0,71.4,0,1
1221,P047,Deporte,Outdoor,73.72,61.0,82.0,click,0.0,83.8,0,2
1533,P484,Bienestar,Personal,119.94,20.7,29.5,click,0.0,7.5,0,2
1054,P317,Moda,Accesorios,83.01,26.5,68.5,vista,0.0,21.8,0,1
2281,P318,Hogar,Organización,41.42,96.4,45.1,vista,0.0,76.3,0,1
1527,P360,Tecnología,Smartphone,89.31,75.3,68.1,carrito,4.0,22.5,0,4
2687,P067,Moda,Accesorios,41.31,94.7,59.5,vista,0.0,22.1,0,1
1473,P102,Moda,Casual,152.77,44.6,55.2,vista,0.0,117.0,0,1
1465,P117,Deporte,Yoga,90.89,28.9,79.7,click,0.0,36.1,0,2
2054,P466,Tecnología,Wearables,34.45,61.75,72.0,vista,4.0,67.1,0,1
1954,P102,Moda,Casual,152.77,44.6,55.2,vista,0.0,8.6,0,1
1081,P040,Bienestar,Relajación,36.57,61.7,51.1,click,0.0,13.3,0,2
2672,P304,Bienestar,Salud,32.95,95.2,68.9,click,0.0,138.9,0,2
1206,P276,Deporte,Outdoor,48.8,82.3,88.8,favorito,0.0,92.3,0,3
1434,P072,Deporte,Running,88.73,38.4,37.8,vista,0.0,82.3,0,1
2926,P253,Bienestar,Relajación,184.15,67.5,100.0,vista,0.0,24.0,0,1
1566,P186,Hogar,Iluminación,77.48,62.1,67.3,click,0.0,148.5,0,2
2096,P451,Deporte,Yoga,35.68,43.6,84.5,vista,0.0,41.9,0,1
2925,P114,Moda,Calzado,58.1,81.5,94.6,vista,3.0,17.0,0,1
2228,P343,Hogar,Decoración,245.51,45.5,69.3,vista,0.0,11.7,0,1
2176,P011,Deporte,Fitness,125.85,59.1,44.2,vista,0.0,5.9,0,1
2233,P049,Tecnología,Smartphone,84.5,40.3,71.9,click,0.0,88.5,0,2
2668,P197,Deporte,Fitness,45.87,43.3,48.2,vista,4.0,63.3,0,1
2411,P221,Bienestar,Relajación,46.16,55.5,67.6,favorito,0.0,1243.6,0,3
1905,P306,Deporte,Running,43.96,96.4,78.1,vista,5.0,129.2,0,1
1286,P098,Deporte,Running,25.13,35.1,84.4,favorito,0.0,72.8,0,3
1218,P223,Bienestar,Personal,85.02,84.4,61.5,carrito,0.0,80.9,0,4
1744,P191,Hogar,Organización,31.54,38.1,83.2,carrito,0.0,90.0,0,4
2910,P401,Moda,Casual,535.11,29.2,40.9,favorito,4.0,24.2,0,3
2717,P412,Moda,Calzado,474.7909908125018,71.6,87.0,vista,0.0,53.0,0,1
1904,P412,Moda,Calzado,474.7909908125018,71.6,87.0,vista,0.0,90.0,0,1
1722,P294,Moda,Casual,123.41,37.8,76.9,vista,0.0,94.2,0,1
2346,P067,Moda,Accesorios,41.31,94.7,59.5,click,4.0,33.0,0,2
1608,P119,Deporte,Fitness,170.5,99.3,94.2,vista,0.0,145.6,0,1
2851,P372,Tecnología,Audio,178.09,42.1,57.0,vista,0.0,98.8,0,1
1667,P392,Moda,Casual,29.59,26.3,60.7,vista,0.0,47.4,0,1
2385,P406,Hogar,Iluminación,88.26,36.5,65.5,vista,2.0,119.6,0,1
2845,P052,Hogar,Decoración,29.31,51.0,77.6,vista,0.0,78.3,0,1
1838,P233,Hogar,Cocina,168.27,29.5,63.8,vista,0.0,25.5,0,1
2111,P341,Bienestar,Cuidado,109.82,44.7,47.5,vista,3.0,422.5,0,1
1019,P128,Tecnología,Audio,149.54,67.1,76.8,vista,0.0,49.9,0,1
2061,P369,Hogar,Decoración,84.74,82.2,44.5,vista,0.0,97.1,0,1
1731,P437,Tecnología,Smartphone,276.63,33.7,66.0,carrito,0.0,294.6,0,4
2304,P057,Moda,Urbana,935.3421510124076,28.2,92.4,vista,0.0,65.4,0,1
2214,P199,Hogar,Decoración,85.67,53.3,54.2,carrito,0.0,136.8,0,4
2878,P188,Bienestar,Cuidado,19.39,55.8,63.5,favorito,0.0,23.4,0,3
1895,P107,Tecnología,Smartphone,23.13,76.5,69.5,vista,0.0,55.2,0,1
1057,P445,Deporte,Running,191.09,83.0,68.5,favorito,0.0,52.9,0,3
2340,P327,Hogar,Cocina,88.32,79.8,65.4,click,0.0,34.9,0,2
2100,P368,Moda,Calzado,85.78,45.6,48.4,click,0.0,15.0,0,2
1332,P063,Bienestar,Personal,40.53,57.7,68.4,vista,0.0,39.5,0,1
2566,P408,Bienestar,Cuidado,53.66,83.6,90.2,vista,0.0,222.9,0,1
1347,P321,Deporte,Running,244.14,82.2,69.2,vista,0.0,115.4,0,1
2963,P378,Tecnología,Smartphone,57.74,82.5,76.4,vista,0.0,40.8,0,1
1462,P128,Tecnología,Audio,149.54,67.1,76.8,vista,0.0,14.5,0,1
2117,P138,Tecnología,Smartphone,33.45,75.7,64.8,favorito,5.0,19.1,0,3
2381,P059,Bienestar,Cuidado,49.04,49.4,59.7,click,0.0,42.7,0,2
2646,P126,Tecnología,Audio,163.22,72.9,66.6,vista,0.0,52.9,0,1
1421,P255,Hogar,Organización,36.03,86.4,98.7,vista,3.0,109.7,0,1
2255,P199,Hogar,Decoración,85.67,53.3,54.2,click,0.0,134.2,0,2
2969,P046,Hogar,Decoración,67.12,37.2,61.1,vista,0.0,9.2,0,1
1496,P080,Hogar,Cocina,73.79,34.5,61.0,click,5.0,55.3,0,2
1501,P088,Moda,Calzado,52.43,69.1,66.0,carrito,0.0,37.8,0,4
1315,P187,Tecnología,Audio,33.39,79.5,59.3,vista,0.0,41.7,0,1
